"Pays","Années","HALE_femmes","HALE_hommes","HALE_WMGap","Code_Pays.x","Statut","LE_hommes","LE_femmes","LE_60_femmes","LE_60_hommes","Mort_inf_filles","Mort_inf_garçons","PIB_habitant","Gini","Mort_adultes_hommes","Mort_adultes_femmes","Dep_sante_PIB","Pop_0_4_filles","Pop_0_4_garçons","Pop_5_9_filles","Pop_5_9_garçons","Pop_10_14_filles","Pop_10_14_garçons","Pop_15_19_filles","Pop_15_19_garçons","Pop_20_24_femmes","Pop_20_24_hommes","Pop_25_29_femmes","Pop_25_29_hommes","Pop_30_34_femmes","Pop_30_34_hommes","Pop_35_39_femmes","Pop_35_39_hommes","Pop_40_44_femmes","Pop_40_44_hommes","Pop_45_49_femmes","Pop_45_49_hommes","Pop_50_54_femmes","Pop_50_54_hommes","Pop_55_59_femmes","Pop_55_59_hommes","Pop_60_64_femmes","Pop_60_64_hommes","Pop_65_69_femmes","Pop_65_69_hommes","Pop_70_74_femmes","Pop_70_74_hommes","Pop_75_79_femmes","Pop_75_79_hommes","Pop_80_plus_femmes","Pop_80_plus_hommes","LE_WMGap","LE_WMGap_60","DPGS","Cancer_thyroïde","Cancer_Estomac","Cancer_Utérus","Cancer_Foie","Cancer_Sein","Cancer_Testicule","VIH_SIDA","LE_WMGap_calc","LE_WMGap60_calc","log_PIB","log_Gini","Code_Pays.y","IDH"
"Inde",2016,60.0683294,59.82897845,0.239350950000002,"IND","Developing",68.231,71.297,19.2618,17.5346,35,34.4,1707.50892912243,27.3,201.451,140.3,3.50430417,9.06314670838152,9.26713006261536,9.32951399626133,9.59503191432828,9.60179343065392,9.88843367911865,9.42692615931307,9.738176864659,9.04510751016195,9.27790672709696,8.62775339795044,8.77403426408467,7.90278391803466,8.04575538593707,6.95804920134177,7.03413893941732,6.19163257372722,6.16220698692452,5.44281259166042,5.34039635265832,4.78308549062237,4.65808106096859,4.08992314648314,3.94221935992068,3.34559012043229,3.14934450540475,2.38402993451214,2.15138476480845,1.63266363877707,1.36518356516084,1.12877781616553,0.870195172082826,1.04641036552118,0.740380394813757,3.066,1.7272,26.83841324,16.2638817399696,141.89823601179,11.7726576644681,55.1549137466786,175.805102274828,5.44597964679212,312.819267076093,3.066,1.7272,7.44279082078555,3.30688670219091,"IND",0.644
"Inde",2017,60.33212987,60.14326553,0.188864340000002,"IND","Developing",68.61,71.632,19.3218,17.6307,33.1,32.8,1950.10468280866,27,197.986,138.988,2.93597651,8.86457548042162,9.05436851260208,9.19281053436046,9.45357356183439,9.41237640450455,9.69371922535708,9.39966975007567,9.70831912739719,8.99738849441541,9.25262693224628,8.61078587456369,8.75952751093805,7.97513797063716,8.11588577019845,7.04111381725031,7.12861819240132,6.25060092834349,6.23269152535064,5.50054368521752,5.39857582018344,4.82466258146198,4.6928390990862,4.13712124737721,3.9850375138541,3.41581719757452,3.21665265260908,2.48960702881493,2.2626590847534,1.66612824323925,1.39743282164596,1.13788225065005,0.88268820293954,1.08377851109221,0.764784446602813,3.02200000000001,1.6911,32.94804382,16.6707835897564,145.076270181821,12.1892597433554,57.2889682361042,180.875481892932,5.4780752398077,287.844424830114,3.02200000000001,1.6911,7.57563833360851,3.29583686600433,"IND",0.649
"Inde",2018,60.69479589,60.40144493,0.293350960000005,"IND","Developing",68.973,71.963,19.3787,17.7179,31.4,31.2,1966.25455171679,26.7,194.523,137.206,2.8584938,8.6756139622628,8.85143517646296,9.05539844590602,9.30790708358105,9.23234025187163,9.50949523659602,9.35566992639403,9.65914029860751,8.951609737345,9.22764747189335,8.58728968686683,8.74356413512441,8.03056377341907,8.16957376962546,7.13625210368175,7.23297071132194,6.3030561512691,6.29743553532352,5.56245141978466,5.46303215845279,4.87069827564927,4.73295760837437,4.18706885654273,4.03033562593029,3.47690819499559,3.27549444522798,2.60481891782294,2.37747457667809,1.70101572615777,1.43431669975467,1.14756173696803,0.897017333740937,1.12168283306279,0.790202133304643,2.99,1.6608,34.29247284,16.8949643733485,143.650598406224,12.3885912284071,57.8437803764201,184.392207593654,5.45605089046052,260.970104250421,2.99,1.6608,7.58388576929252,3.2846635654062,"IND",0.648
"Inde",2019,61.08155839,60.69634235,0.385216039999996,"IND","Developing",69.312,72.287,19.4346,17.7956,29.7,29.6,2041.42863698585,26.4,191.12,134.926,2.95299792,8.5282619089281,8.68932886164182,8.87920322582364,9.12055098667878,9.07645347629048,9.34866677032535,9.28999692030831,9.58986039058127,8.9070673440643,9.19929904028085,8.55324890984778,8.72637913082288,8.06955464547153,8.204320101353,7.23615894171844,7.34026562156202,6.35748753521302,6.36441622840084,5.63187847242239,5.53707201690097,4.91909688646574,4.77665591416524,4.2398822151493,4.0779859386101,3.52871836563818,3.32562105416046,2.70705742965945,2.47358203017427,1.757104976275,1.49566077837145,1.16140814494733,0.914977524111526,1.15742060177701,0.815357611859176,2.97500000000001,1.639,35.0661087,17.0865538248961,143.561191339313,12.6207322309758,58.5388447216071,188.893820807305,5.48550203855282,240.9113017604,2.97500000000001,1.639,7.62140515398203,3.27336401015227,"IND",0.651
"Inde",2020,60.70771691,60.05110599,0.656610919999999,"IND","Developing",68.529,71.938,18.8664,16.7233,28.1,28.2,1907.04251637669,26.1,199.714,139.425,3.34146094,8.37902914880103,8.52469639305705,8.69095659291049,8.92078133748657,8.94184376222366,9.21237682688252,9.19693578477911,9.49353541205569,8.87970796304834,9.18313543313787,8.52544382638682,8.72518178149608,8.09734200986185,8.22944654071049,7.33172118181574,7.44115485557984,6.43210324050768,6.45352985086206,5.7039822156412,5.61695663515628,4.97142698860088,4.82596401622376,4.28931548191404,4.12083511782258,3.57484160285409,3.36814813229768,2.78522315299131,2.54278870435307,1.83596089616931,1.57588526597258,1.17994682163265,0.933962457839017,1.1842193298618,0.831621239066883,3.40900000000001,2.1431,36.25336838,17.5387220247244,148.077931195286,13.1286414788133,61.6315444988893,198.079023289313,5.74823555576772,216.634728187862,3.40900000000001,2.1431,7.55330890025314,3.26193531432865,"IND",0.652
"Inde",2021,58.34834394,57.97233906,0.376004879999996,"IND","Developing",65.87,68.835,16.2886,14.7967,26.6,26.9,2239.61384367482,25.8,251.736,184.498,3.34680939,8.21230227384487,8.34197065828363,8.5410675717557,8.75956414334217,8.83202611245309,9.10339619241208,9.07505769354203,9.36791389939894,8.88512522537692,9.19530061058965,8.51103687347962,8.73880794425554,8.11784398257103,8.25238976935113,7.43071686759571,7.54114123287144,6.52456589493356,6.55950266653957,5.77753638269426,5.69910328060505,5.03129529063852,4.88310138732328,4.32899178129026,4.15221642571241,3.6111615822623,3.39929629642604,2.84192266072074,2.59124070876174,1.9036370989257,1.64363890035838,1.18894077879047,0.943020715675695,1.1867719291252,0.82839516809325,2.96499999999999,1.4919,40.39885712,19.2506742068546,166.027500028375,14.2584252832292,71.0703259094749,215.75972156545,6.9518653086653,189.519086982638,2.96499999999999,1.4919,7.71405873877141,3.25037449192757,"IND",0.647
"Indonésie",2000,59.81645096,59.0519223,0.764528659999996,"IDN","Developing",64.61,67.98,17.4624,15.3564,37.2,45.1,763.711124950924,30.3,220.596,177.125,1.85297656,10.3056884261805,10.8225278895608,9.93247843587549,10.4399041560431,9.81304218909149,10.2897186260155,10.0472084635539,10.4475193401492,9.56989603502547,9.79704384041255,8.91479320997964,9.00533818215383,8.16889433963218,8.18350625685266,7.08393952775032,7.05560620461954,5.86521700962313,5.80008067456931,4.56806322439803,4.46439013284833,3.71705956672788,3.46507831284127,3.45143381008354,3.08277934724558,3.02163699417388,2.66028030335911,2.36178622411177,2.00345311918454,1.61865934509839,1.33172634038547,0.90953444709216,0.713270740283531,0.650668751602246,0.437776533475708,3.37,2.106,29.66810417,13.2278774197491,130.150652820372,21.1485389665001,82.7593698223051,161.658564902422,4.67054847930125,34.9652813974294,3.37,2.106,6.63818960896242,3.41114771251532,"IDN",0.6
"Indonésie",2001,60.04666867,59.28369662,0.762972050000002,"IDN","Developing",64.899,68.269,17.5363,15.3964,35.5,43.2,732.307093405708,31.2,218.488,175.426,2.11850214,10.1265432600003,10.6304865524881,9.86544975293191,10.3601608885707,9.6779675854088,10.1527642839887,9.87248087158651,10.2813431003694,9.54707508413801,9.79425986441041,8.89953850863516,9.00140673691032,8.20893621703837,8.23065626061968,7.19410761340678,7.16775577931446,6.01271686700926,5.95236322044137,4.7346191981306,4.63256929600669,3.71743210100989,3.50764574360394,3.4333006356284,3.06000556419805,3.03183766353485,2.65882677556818,2.4032367220098,2.02983316780031,1.66704466437405,1.35766778567374,0.944318017597362,0.736649516295658,0.66339523756,0.445605463740397,3.37,2.1399,36.45111847,13.3947447103707,130.643723537004,21.3037291628836,84.2670150488753,162.180863597306,4.75920855054215,38.9262187224557,3.37,2.1399,6.5961999524952,3.44041809481544,"IDN",0.608
"Indonésie",2002,60.3009734,59.46214261,0.838830789999996,"IDN","Developing",65.229,68.682,17.6599,15.4704,34,41.3,881.002913569131,30.2,215.715,171.338,1.98062706,9.93702685793157,10.4294447795731,9.81949039882821,10.3011209955077,9.56631790386873,10.0392628611302,9.67138859368888,10.0843860593263,9.52247493180189,9.79003983324697,8.88148762951671,8.99716893016531,8.23171611845269,8.26081411624791,7.2979486329526,7.27400439199788,6.15223509013914,6.0961558470211,4.89842049727178,4.79845304676675,3.75780102837023,3.58426307100397,3.41288420810326,3.04234935563585,3.03431436872224,2.64912097662059,2.44227584575402,2.05596598311612,1.71242294756285,1.38097077575434,0.983329106097388,0.761177559757946,0.678465840937804,0.455301417128008,3.453,2.1895,34.0422821,13.686263823171,132.042088367195,21.6968577071776,86.227382250685,164.859215831315,4.85556989426824,43.3468420383601,3.453,2.1895,6.78106093304664,3.40784192438082,"IDN",0.617
"Indonésie",2003,60.54336132,59.62967053,0.913690790000004,"IDN","Developing",65.438,68.827,17.6871,15.4932,32.5,39.5,1043.2105838671,29.3,215.008,171.966,2.24837184,9.76039369734307,10.2422308628279,9.77263148123022,10.2424250093932,9.4476622594371,9.91454514817428,9.4770756146532,9.89253921123437,9.48411903323957,9.77200300590301,8.86441000500416,8.9960452832236,8.25038845264218,8.28765810062914,7.39048780350911,7.36969103059047,6.28227903145065,6.22929848529554,5.05860799562535,4.96140040488424,3.84149929490088,3.69414859317653,3.386822392797,3.02979456079781,3.03032572113746,2.63339248671852,2.47712381209128,2.07931148713144,1.75526962368492,1.40288933971573,1.02449000027885,0.785661504887208,0.696413780974983,0.466965485417055,3.389,2.1939,36.37522888,14.1418113296556,133.53063617327,22.1307648493424,89.3501652445006,169.401512146631,5.02200901417978,48.56925110727,3.389,2.1939,6.95005833669905,3.37758751602302,"IDN",0.625
"Indonésie",2004,58.97027922,58.55394826,0.416330960000003,"IDN","Developing",64.08,66.94,17.4733,15.3061,33.3,40,1126.84004447173,30.4,234.148,199.153,2.12002277,9.62588128636976,10.0980156575251,9.68428252839262,10.1430233316256,9.34140993984758,9.79927216161312,9.29754565687616,9.71304985795379,9.4215570084889,9.7284788727966,8.86227541222055,9.01091395296222,8.25415732370198,8.30004778868588,7.47304797066705,7.45725158075208,6.4020656797522,6.35150974658214,5.21323956526208,5.11941258100588,3.97499931644221,3.83769561968724,3.3469277195322,3.01997445958337,3.02021503111359,2.61315041498178,2.50492926007239,2.0963171401426,1.79495919077492,1.42346367902577,1.06549579101077,0.808476352384348,0.717011319475071,0.479946802692504,2.86,2.1672,35.34217453,15.8526513339245,143.978946135565,24.9959498507831,97.695162489028,192.100479046342,5.28586069621075,54.6792809139146,2.86,2.1672,7.02717257359557,3.41444260841218,"IDN",0.624
"Indonésie",2005,61.00797276,59.92558183,1.08239093,"IDN","Developing",65.794,69.264,17.826,15.5236,29.8,36.3,1238.21447629488,29.9,214.514,170.474,2.53189397,9.55326231047803,10.0176092804828,9.55402866665633,10.002193613522,9.26378907625824,9.71205372060881,9.13522109740676,9.5490528103257,9.31717768779532,9.63988851696438,8.86021131550443,9.02717437859406,8.24397579746398,8.29922168436456,7.5390010997298,7.52969846787868,6.51309389910276,6.46412336361467,5.36004238696907,5.26978639310463,4.13456804377454,3.99690194195169,3.31539280776291,3.02790352750639,3.00631275909703,2.59155382616103,2.52486426111691,2.10527691792584,1.83270865167815,1.44404210058938,1.1048801179125,0.828850020178515,0.741470021293232,0.494669436226815,3.47,2.3024,28.91632652,15.2574531478832,138.587705271458,23.5495268084717,96.8388316382132,183.637222920094,5.44956242819764,60.0400246114301,3.47,2.3024,7.12142568241953,3.39785848039664,"IDN",0.638
"Indonésie",2006,61.18082784,60.07864814,1.1021797,"IDN","Developing",65.929,69.394,17.8683,15.5326,28.6,34.8,1558.31562847163,31.5,214.207,170.442,2.61946416,9.52439898015773,9.98213254490821,9.39718734933742,9.83559745340715,9.20705107467282,9.64475300934939,9.01527072586058,9.42899784259746,9.15976571831904,9.49290224418615,8.84357175220067,9.0302865278908,8.23430720398515,8.30053435004213,7.58062006389411,7.5778945912735,6.61900435392772,6.57145256658351,5.49891473310461,5.41215893371711,4.28873465171128,4.15072733272828,3.31883982344325,3.06804654953662,2.99375782267225,2.57481372890575,2.53723736821362,2.10624876995691,1.8693410364282,1.46546084157399,1.14183050743903,0.846766448144447,0.770166834632525,0.51122626519861,3.465,2.3357,31.71804619,15.8879064607493,141.792025943612,24.4409134992914,101.193107701771,191.756871794852,5.69805160025611,66.4474404660904,3.465,2.3357,7.35136079158156,3.44998754583159,"IDN",0.646
"Indonésie",2007,61.47448111,60.23454444,1.23993667,"IDN","Developing",66.138,69.687,17.9595,15.5541,27.5,33.5,1823.21976255073,33.2,213.28,168.483,2.82385564,9.51855302818423,9.96972135534112,9.22736989322547,9.65700389367847,9.1672895704281,9.59399535927361,8.91465778545781,9.32801878780062,8.97609766354413,9.3155515235654,8.82428629992728,9.03100563969242,8.22097686807257,8.30053855546237,7.60497303314465,7.60922000938231,6.7177518861036,6.6721408954219,5.62925814451924,5.54565529945689,4.43940642391737,4.30153575162694,3.35717459420873,3.13719349446751,2.97812109831547,2.5614405518562,2.54219527138544,2.09980116487616,1.90345190072009,1.48595403732169,1.17641743501152,0.862601755857107,0.802019103834317,0.528621924919281,3.54899999999999,2.4054,36.07474518,16.6239137523629,145.862950558541,25.6408460953223,106.075239068078,202.526373182776,5.99665442586767,73.9468836689189,3.54899999999999,2.4054,7.50835931735865,3.50254987592244,"IDN",0.649
"Indonésie",2008,61.70686155,60.3953855,1.31147605,"IDN","Developing",66.296,69.87,18.0106,15.574,26.4,32.1,2124.55483920618,32.6,213.074,167.819,2.54842305,9.51807716293323,9.96234379484616,9.068327731366,9.48994978659553,9.12589584916724,9.5429864615164,8.8065747264525,9.21579793225177,8.79837393270895,9.14260873152119,8.79243270336466,9.01926558150026,8.20880397666619,8.30380693584866,7.62555219228103,7.63766746056272,6.80594169738795,6.76310044974876,5.75074392825125,5.66932555509676,4.58664535173503,4.44955463942764,3.43403056099505,3.23519194606621,2.95718850513162,2.55203161063827,2.54149301166921,2.08830818388256,1.9341453361684,1.50407205532865,1.20938514482044,0.877490396650559,0.836388188901255,0.546498478517908,3.574,2.4366,35.23404312,17.4519702947848,150.453466008434,27.0751606629221,110.985900728555,215.522720127694,6.2797983462917,82.2799233455961,3.574,2.4366,7.66131757198057,3.48431228837266,"IDN",0.653
"Indonésie",2009,61.92945371,60.5292702,1.40018351,"IDN","Developing",66.495,70.032,18.0793,15.6297,25.4,30.9,2218.48541852977,33.4,211.865,167.572,2.62324095,9.50544430529288,9.94211704121912,8.95132537927586,9.36564184116334,9.04712391596023,9.45574837286739,8.71020873317488,9.11293878447663,8.63432681627042,8.98103941254929,8.73767342911118,8.98404875263652,8.21031057380434,8.3220987913553,7.63252018100261,7.65313154215052,6.88551610978767,6.84706298565596,5.86370123284116,5.78361618426785,4.72988394988708,4.59388359553054,3.55623095110563,3.36323553236099,2.92495070329135,2.54564489383923,2.53666287423542,2.07421479120431,1.96028931917467,1.51845803953458,1.24131783458394,0.892514072586839,0.872513691200656,0.564605366601602,3.53699999999999,2.4496,35.13375854,18.2491538513289,154.779602737879,28.4795825817895,115.545353627921,228.486672592351,6.50361584306765,90.5074940203655,3.53699999999999,2.4496,7.70457999812654,3.50855589998265,"IDN",0.663
"Indonésie",2010,62.15616969,60.70094021,1.45522948,"IDN","Developing",66.571,70.152,18.1267,15.6263,24.3,29.7,3065.68348377765,34.6,213.062,168.048,2.7908783,9.47640602340601,9.90554012501378,8.89355891842339,9.30207122602676,8.93111802679658,9.33160867816418,8.64260873632532,9.03817363763572,8.48824028323716,8.83553024090014,8.6455684477076,8.90856406924337,8.21318359636727,8.34296397860378,7.62774567392895,7.65755403586331,6.95086730324986,6.91822037880059,5.96961353469779,5.89013498556181,4.86683510105197,4.73216463059124,3.70220110446026,3.5054700901825,2.90055913925022,2.55485717035835,2.5289777898342,2.05950543181819,1.98050466931054,1.52731043193326,1.27235632218462,0.907952833524294,0.909655329768242,0.582378055778749,3.581,2.5004,23.68755341,19.0936614634014,158.824654621251,29.9282625861127,119.999780703982,241.546367005723,6.72992878275499,99.4431068480321,3.581,2.5004,8.02802581984887,3.54385368206368,"IDN",0.67
"Indonésie",2011,62.41739785,60.95100183,1.46639602,"IDN","Developing",66.793,70.463,18.2321,15.679,23.4,28.6,3579.46442466152,37.9,211.02,164.815,2.98942471,9.44834855774096,9.87180386899722,8.87409336187963,9.2776813193753,8.789450243139,9.18216953722561,8.59531201669924,8.98226951119022,8.38304952102452,8.73182642661099,8.50572554951269,8.7799212327791,8.20379648516615,8.35245748571626,7.62410082862612,7.66439198352833,6.99395411699979,6.96731708824271,6.07075632273225,5.9919569739904,4.99631203101285,4.86316732242146,3.84303258201575,3.64280712393937,2.90661039479631,2.59127733945025,2.52180245698546,2.04820602141544,1.99420255236017,1.52983358989485,1.30227384690048,0.923523669486807,0.947179132408657,0.599389505735649,3.66999999999999,2.5531,23.47972488,20.0093653841811,163.330713580648,31.3584857593849,124.864895708473,254.384602240374,6.98451570327213,109.881467990891,3.66999999999999,2.5531,8.18296846615339,3.63495111208838,"IDN",0.678
"Indonésie",2012,62.65909911,61.17566378,1.48343533,"IDN","Developing",67.002,70.721,18.3253,15.7339,22.4,27.5,3632.27254030331,37.1,209.081,162.476,2.91427088,9.42240220120955,9.84175223097213,8.8751617471511,9.27364901618291,8.63450937838173,9.02016720173737,8.56326416303149,8.9408630904575,8.29590611607366,8.64551657628784,8.34153386401454,8.62290312127305,8.19198953816891,8.35957148458256,7.61693254064531,7.66974191424672,7.0209062221921,7.00060020162545,6.16520491104358,6.0875384649586,5.11800473429716,4.98613502959687,3.98083003440129,3.77757626143507,2.94344322958575,2.6524442819733,2.51200779785295,2.03973632170063,2.00222675428759,1.52722404104329,1.33065046849422,0.938678839772424,0.985026299169063,0.615901922154315,3.71900000000001,2.5914,26.32730865,20.6221043592128,164.961107807392,32.321032771744,127.21675917479,262.750567588734,7.13075527129781,118.957061242017,3.71900000000001,2.5914,8.19761377553569,3.61361696961339,"IDN",0.686
"Indonésie",2013,62.88988964,61.39351147,1.49637817,"IDN","Developing",67.16,70.971,18.4185,15.7601,21.5,26.5,3566.60284506078,38.9,207.908,160.188,2.86934805,9.37219240464409,9.78721996674348,8.88315657091086,9.27640628239454,8.49128237918355,8.87074384738381,8.53134951328546,8.90099668003674,8.20388684965007,8.5509402502878,8.18529689923435,8.47244140838113,8.17097105550217,8.35773325383785,7.61307074293541,7.68046498147363,7.04636856979063,7.03334954075921,6.25173201115377,6.17610864594587,5.23320060239606,5.10190526346992,4.11688252098698,3.91124740543117,3.01498725728587,2.73888661809222,2.49837665760866,2.03510329375989,2.0064959921814,1.5215533951932,1.35718376989676,0.952610723075658,1.02356620335393,0.632288443733883,3.81100000000001,2.6584,28.4687748,21.1554277145965,165.872455834754,33.128188638999,128.787922785782,269.734087153635,7.1739691993671,128.268817021557,3.81100000000001,2.6584,8.1793688377136,3.6609942506244,"IDN",0.69
"Indonésie",2014,63.11937027,61.6013382,1.51803207,"IDN","Developing",67.353,71.238,18.5269,15.8119,20.7,25.5,3441.06808464008,38.8,206.17,157.649,2.96433568,9.28981350794479,9.69975473804596,8.88260408110358,9.27060293870996,8.38995826046426,8.7643699425414,8.46674313280828,8.83013939625845,8.12502472216689,8.46775602774925,8.04425092952922,8.33537348837566,8.13141498877605,8.3373026139182,7.62464360157491,7.70817543832976,7.06183717840504,7.0569923247066,6.33281164330403,6.26093638169622,5.34288223702593,5.21156514492576,4.25131549868533,4.04360055974864,3.1275455731039,2.85178895286585,2.47609074200317,2.0336470794364,2.0085585488377,1.5146419417448,1.38139037866294,0.964458951478778,1.06311497560396,0.648894079468337,3.885,2.715,33.48835373,21.7352504643105,167.365386749782,33.9960441630131,130.506029077123,277.60612217317,7.19976336515907,138.343121350431,3.885,2.715,8.14353719189644,3.65842024662923,"IDN",0.693
"Indonésie",2015,63.33255012,61.79681338,1.53573674,"IDN","Developing",67.584,71.46,18.6069,15.8909,19.9,24.6,3288.22269725538,38.2,203.819,155.628,2.92428517,9.16634599928922,9.56918016320356,8.87027369584295,9.25354036376825,8.34775229988241,8.71880509764479,8.3705023243786,8.72843261356661,8.07578013203519,8.41381742240873,7.92252371701567,8.21613113617272,8.06009228619586,8.28281241475459,7.64075192238858,7.74179034993889,7.0696794873084,7.07388300114037,6.40403326618494,6.33745996376422,5.44915202967905,5.31741128821774,4.38274846914364,4.17342493090547,3.26291689055306,2.9787008841476,2.46202699310363,2.04633814696456,2.0096012318294,1.50848077205659,1.40240776004871,0.973605976716869,1.10341149512071,0.666185474628399,3.87599999999999,2.716,39.59934235,22.3743241330893,169.049037466527,35.0082299121687,131.932592464781,286.583271607722,7.19698940417994,138.217385056869,3.87599999999999,2.716,8.09810248419129,3.64283551561253,"IDN",0.701
"Indonésie",2016,63.53660497,61.9954902,1.54111477,"IDN","Developing",67.781,71.692,18.6994,15.9518,19.1,23.7,3521.46943457574,36.9,201.924,153.416,3.02147198,8.98937058845164,9.38226384936933,8.86386230403002,9.24441438155082,8.34657714989584,8.71532624157171,8.25477191844964,8.60791797336114,8.04946963132837,8.38175175603949,7.8423926000108,8.13956029174419,7.94791773561717,8.18288111134414,7.64963312954253,7.76930562932063,7.08269348818256,7.09733404051521,6.45882230086297,6.39805785289416,5.55488554384583,5.42306843816965,4.51076184148703,4.30035640886408,3.39650992339066,3.1043637571149,2.47601572190978,2.08319635777615,2.01240765663072,1.506303262556,1.41983864347758,0.9797747994345,1.14406982288683,0.68412384837389,3.91099999999999,2.7476,45.52692032,23.0937096488189,171.525495413856,36.1515181443526,134.104193894711,296.60559506452,7.23690351075108,139.416744094684,3.91099999999999,2.7476,8.16663363448735,3.60821155104648,"IDN",0.705
"Indonésie",2017,63.73132014,62.17256596,1.55875418,"IDN","Developing",67.971,71.945,18.807,16.0092,18.4,22.8,3798.88326174526,36.4,200.068,150.907,2.90417194,8.76280191646979,9.14425391886746,8.86423152586683,9.24397780294038,8.36956766668279,8.73625044427163,8.13067103975329,8.48012448379276,8.04124788579468,8.36748205309383,7.78225379883209,8.08278118318558,7.81604048990383,8.05996182966837,7.66006369251146,7.79880171201992,7.09617036244269,7.12340647047249,6.50244375514251,6.44804212474324,5.65809333781547,5.52677275077132,4.63494359647785,4.42339821309978,3.53009222433447,3.23043585315122,2.51804158523024,2.14164041927323,2.01416775273099,1.50711773950739,1.43420780594759,0.983358429113069,1.18496156406343,0.702194572028353,3.97399999999999,2.7978,46.47950745,23.8469362970937,174.823707475122,37.3362029776068,137.20677364992,307.325046295348,7.28434656226051,142.206151981071,3.97399999999999,2.7978,8.24246242403564,3.5945687746427,"IDN",0.712
"Indonésie",2018,63.88317821,62.3114276,1.57175061,"IDN","Developing",68.062,72.113,18.892,16.0342,17.8,22,3860.95353090726,36.3,199.69,149.409,2.86757827,8.53309528857919,8.90458717358311,8.84204354536081,9.22094080729049,8.39961018578231,8.76413829401997,8.01733500496548,8.36387835873617,8.0331535065318,8.35464972352893,7.71707644488832,8.01783789941886,7.6908979099379,7.94247605701833,7.66197096943683,7.82015378736314,7.11298152089444,7.15479259688358,6.54514410791547,6.49799355978761,5.75479342886349,5.62480578994288,4.75417427634013,4.54090912802336,3.66314735997573,3.35648319364524,2.59019819931377,2.22086341356323,2.01276910037811,1.51074214428325,1.44612031789124,0.985062347107531,1.22548883294496,0.719685725804328,4.051,2.8578,48.67710495,24.5874678289457,178.039581029413,38.5814344306505,140.473158913917,319.385069533142,7.31149893155881,138.807365202266,4.051,2.8578,8.25866946068475,3.5918177412708,"IDN",0.715
"Indonésie",2019,64.09340974,62.47943333,1.61397641,"IDN","Developing",68.325,72.389,18.9917,16.1253,17.2,21.3,4106.94856160358,35.4,196.698,146.485,2.87862897,8.33184160276511,8.69625433190894,8.78657979397275,9.16353276322896,8.41916652735919,8.78108858911298,7.94068161563071,8.28485611497563,7.99165253427367,8.30964120800608,7.66159716522546,7.96047559522321,7.57706078747021,7.83421367765888,7.6440913902947,7.82148735222765,7.142163285892,7.19979088933504,6.57676208730221,6.53759871771635,5.84523674211296,5.71811012785547,4.86763477002431,4.65224558913627,3.79446799588186,3.48122535411085,2.6968733153951,2.32111684119756,2.00337377655642,1.51627325775778,1.45599689500233,0.985833922501203,1.26481971484101,0.736255668047125,4.06399999999999,2.8664,48.56188965,25.2699254721057,180.866320044116,39.7540962640458,143.801181937002,331.05174440244,7.33794030447823,136.238443446376,4.06399999999999,2.8664,8.32043558931119,3.56671182013973,"IDN",0.714
"Indonésie",2020,62.97012859,60.94041799,2.0297106,"IDN","Developing",66.644,71.097,17.8768,14.5447,16.6,20.6,3853.70288774146,35.3,222.653,163.755,3.42067289,8.15933787063282,8.52098258367195,8.69369275007803,9.06875016752883,8.42952810931557,8.79123297808398,7.92176206283184,8.26685551522004,7.92214636427089,8.23921221698781,7.63593649633358,7.93429000863158,7.48263130266564,7.74572089630483,7.59731401888174,7.79371136547964,7.17602493751418,7.2523186587722,6.60063573257524,6.57113022668135,5.92497164168013,5.80178930967287,4.97523115064242,4.75515101408239,3.91917847482811,3.59545569902538,2.81775665567037,2.42275207125748,1.99438625182554,1.52295612309376,1.45909968820648,0.978623672424772,1.29036649204743,0.739067493081154,4.45299999999999,3.3321,55.17206192,26.6820249911902,190.004433494037,41.962240585335,152.887603534006,352.333996336034,7.4927625583287,129.094749914642,4.45299999999999,3.3321,8.25678975408287,3.56388296393925,"IDN",0.71
"Indonésie",2021,61.47346438,59.88729044,1.58617394,"IDN","Developing",65.546,69.437,16.5409,13.775,16.1,19.9,4287.17313995098,35.5,246.673,188.027,3.70634937,8.01359915969173,8.37440887028047,8.5572632092459,8.92853491319644,8.45350874055569,8.81782255677321,7.94953818579037,8.29734825115655,7.84169808652356,8.1592579175698,7.63899722550324,7.93652163102227,7.43332054132347,7.7040620052491,7.5169496308912,7.72874059327078,7.20692708898538,7.30322213775293,6.63063208749264,6.61153837453546,5.98799332863794,5.86787752455011,5.07762596444878,4.85095333282673,4.03257473912192,3.69593664973153,2.92528680625655,2.5089192945582,1.99409448856059,1.5331278810252,1.44780785190091,0.959426052183659,1.29218286507012,0.722302014317551,3.89099999999999,2.7659,59.41187668,29.3907303832316,209.60947176277,46.3200956145621,170.314318914304,395.051007620007,7.76424622473422,118.116381055301,3.89099999999999,2.7659,8.36338285298817,3.56953269648137,"IDN",0.707
